track_id,track_name,artist_name,popularity,album,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,release_date,in_playlist
7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,['AC/DC'],78,High Voltage,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,audio_features,7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/tracks/7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/audio-analysis/7LRMbd3LEoV5wZJvXT1Lwb,214667,4,1976,0
1eGlStOBtFJ6Oc4hhN5tUR,Shivers - Ofenbach Remix,"['Ed Sheeran', 'Ofenbach']",61,Shivers (Ofenbach Remix),,0.861,0.832,2,-3.35,1,0.0457,0.0119,0.0,0.0461,0.917,126.989,audio_features,,,,187247,4,2021,1
316K5BPdhErWuAz7g33lnV,Diamonds,['Lion Dreher'],41,Diamonds,,0.633,0.855,11,-4.683,0,0.0622,0.00371,7.44e-05,0.301,0.385,139.88,audio_features,,,,129973,4,2023,1
4GTl1yGggDLDtbjd8icOYI,Tak Ada Yang Bisa,['Andra & The Backbone'],48,Season 2,spotify:track:4GTl1yGggDLDtbjd8icOYI,0.531,0.287,2,-10.632,1,0.0308,0.525,5.15e-05,0.132,0.252,120.116,audio_features,4GTl1yGggDLDtbjd8icOYI,https://api.spotify.com/v1/tracks/4GTl1yGggDLDtbjd8icOYI,https://api.spotify.com/v1/audio-analysis/4GTl1yGggDLDtbjd8icOYI,300652,4,2008,0
7tgqM6mWJzNzXWc6Ro8pKw,Bloodstream,"['Hyper Emil', 'DEVON360']",46,Bloodstream,,0.583,0.718,0,-6.751,1,0.111,0.0373,1.33e-05,0.144,0.348,149.919,audio_features,,,,132440,4,2024,1
0kIytNWzUjoaVI07PjLt68,Adagietto,"['Ludwig van Beethoven', 'Arash Safaian', 'Sebastian Knauer']",42,This Is (Not) Beethoven,spotify:track:0kIytNWzUjoaVI07PjLt68,0.306,0.0127,7,-33.274,1,0.0466,0.991,0.952,0.0634,0.106,89.231,audio_features,0kIytNWzUjoaVI07PjLt68,https://api.spotify.com/v1/tracks/0kIytNWzUjoaVI07PjLt68,https://api.spotify.com/v1/audio-analysis/0kIytNWzUjoaVI07PjLt68,142857,4,2020,0
7pNzulQGBP6v2g4A2KnAJ6,PRINCESITA DE ...,"['Jere Klein', 'Nickoog Clk', 'Lucky Brown', 'El BAI']",69,ÉNFASIS,spotify:track:7pNzulQGBP6v2g4A2KnAJ6,0.875,0.631,9,-4.635,0,0.152,0.0263,2.26e-06,0.0566,0.79,97.983,audio_features,7pNzulQGBP6v2g4A2KnAJ6,https://api.spotify.com/v1/tracks/7pNzulQGBP6v2g4A2KnAJ6,https://api.spotify.com/v1/audio-analysis/7pNzulQGBP6v2g4A2KnAJ6,162398,4,2023,0
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"['Riton', 'Nightcrawlers', 'Mufasa & Hypeman', 'Mufasa', 'Dopamine']",75,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,audio_features,,,,169153,4,2021,1
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),"['Joel Corry', 'MNEK']",74,Head & Heart (feat. MNEK),,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,audio_features,,,,166028,4,2020,1
1jEcJcQBM25tOrNkpGZ7CQ,Que Chimba,"['Wolfine', 'Fruko Y Sus Tesos']",34,Que Chimba,spotify:track:1jEcJcQBM25tOrNkpGZ7CQ,0.746,0.646,4,-4.834,0,0.0321,0.255,1.41e-06,0.096,0.894,89.998,audio_features,1jEcJcQBM25tOrNkpGZ7CQ,https://api.spotify.com/v1/tracks/1jEcJcQBM25tOrNkpGZ7CQ,https://api.spotify.com/v1/audio-analysis/1jEcJcQBM25tOrNkpGZ7CQ,247963,4,2024,0
31I8h26dbVs8TDPQt4HmjU,LAND OF FIRE,['Kordhell'],55,A MILLION WAYS TO MURDER,spotify:track:31I8h26dbVs8TDPQt4HmjU,0.686,0.952,4,-2.524,0,0.0529,0.00545,0.00713,0.111,0.269,149.968,audio_features,31I8h26dbVs8TDPQt4HmjU,https://api.spotify.com/v1/tracks/31I8h26dbVs8TDPQt4HmjU,https://api.spotify.com/v1/audio-analysis/31I8h26dbVs8TDPQt4HmjU,153600,4,2023,0
4VnFeoILhihStBdsYIHdsY,"Pudhu Vellai Mazhai (From ""Roja"")","['Unni Menon', 'Sujatha']",54,Sujatha - Tamil Hits,spotify:track:4VnFeoILhihStBdsYIHdsY,0.626,0.413,0,-9.246,1,0.0427,0.418,2.12e-05,0.117,0.142,61.017,audio_features,4VnFeoILhihStBdsYIHdsY,https://api.spotify.com/v1/tracks/4VnFeoILhihStBdsYIHdsY,https://api.spotify.com/v1/audio-analysis/4VnFeoILhihStBdsYIHdsY,313028,4,2018,0
07HqIg8BnB1lJElnw2ZiSR,I'll Be There For You,['Bon Jovi'],66,New Jersey (Deluxe Edition),spotify:track:07HqIg8BnB1lJElnw2ZiSR,0.437,0.727,2,-5.432,1,0.0293,0.0532,0.0,0.103,0.233,73.029,audio_features,07HqIg8BnB1lJElnw2ZiSR,https://api.spotify.com/v1/tracks/07HqIg8BnB1lJElnw2ZiSR,https://api.spotify.com/v1/audio-analysis/07HqIg8BnB1lJElnw2ZiSR,346587,4,1988,0
0I4qt6PVOlN8oRxqucgovh,Daavudi [TELUGU],"['Nakash Aziz', 'AKASA', 'Anirudh Ravichander', 'Ramajogayya Sastry']",56,Devara Part 1 [TELUGU],spotify:track:0I4qt6PVOlN8oRxqucgovh,0.801,0.747,7,-7.035,1,0.251,0.0352,0.00278,0.0508,0.576,143.001,audio_features,0I4qt6PVOlN8oRxqucgovh,https://api.spotify.com/v1/tracks/0I4qt6PVOlN8oRxqucgovh,https://api.spotify.com/v1/audio-analysis/0I4qt6PVOlN8oRxqucgovh,229189,4,2024,0
0rGSFuwVxoUjmm8MUEmzSz,Boulevard of Broken Dreams - Techno Version,['Fresh Prince of Sped Air'],43,Boulevard of Broken Dreams (Techno Version),,0.626,0.744,6,-8.688,1,0.132,0.684,0.029,0.122,0.369,169.91,audio_features,,,,144000,4,2024,1
00E0Z2jrF7reoHps4zcbWQ,Car Keys (Ayla),"['Alok', 'Ava Max']",70,Car Keys (Ayla),,0.719,0.959,9,-5.29,0,0.125,0.341,0.0,0.255,0.522,126.031,audio_features,,,,147211,4,2023,1
1JXcB149QtbcIpDUA6YZOB,Algo Que Se Quede,['Grupo Niche'],70,40,spotify:track:1JXcB149QtbcIpDUA6YZOB,0.751,0.722,2,-4.197,1,0.0506,0.457,0.0,0.178,0.788,140.043,audio_features,1JXcB149QtbcIpDUA6YZOB,https://api.spotify.com/v1/tracks/1JXcB149QtbcIpDUA6YZOB,https://api.spotify.com/v1/audio-analysis/1JXcB149QtbcIpDUA6YZOB,220135,4,2020,0
2JTpoqOW26qIaPiCAWV6b8,Feel Your Love,"['EMTK', 'David Lorenzo']",46,Feel Your Love,,0.727,0.797,6,-8.336,1,0.076,0.0334,2.04e-06,0.086,0.164,140.016,audio_features,,,,121338,4,2024,1
5lehoWkVPujeOAwb8BO0uK,Only,"['NF', 'Sasha Alex Sloan']",61,The Search,spotify:track:5lehoWkVPujeOAwb8BO0uK,0.868,0.654,9,-4.832,0,0.0766,0.208,0.0,0.187,0.299,138.02,audio_features,5lehoWkVPujeOAwb8BO0uK,https://api.spotify.com/v1/tracks/5lehoWkVPujeOAwb8BO0uK,https://api.spotify.com/v1/audio-analysis/5lehoWkVPujeOAwb8BO0uK,225440,4,2019,0
1wneerMXqozDjikFAKSUlw,That Don't Impress Me Much - Edit,['Shania Twain'],54,Come On Over (Diamond Edition / Super Deluxe),spotify:track:1wneerMXqozDjikFAKSUlw,0.767,0.783,1,-5.026,1,0.0382,0.204,0.0,0.202,0.966,125.026,audio_features,1wneerMXqozDjikFAKSUlw,https://api.spotify.com/v1/tracks/1wneerMXqozDjikFAKSUlw,https://api.spotify.com/v1/audio-analysis/1wneerMXqozDjikFAKSUlw,218712,4,1997,0
1KfU1df2vbsAI9rfYiUdbF,Pensando na Gente,"['Yuri Redicopa', 'MC LCKaiique']",50,Svn,spotify:track:1KfU1df2vbsAI9rfYiUdbF,0.699,0.519,9,-3.837,1,0.444,0.429,5.29e-06,0.0936,0.61,86.343,audio_features,1KfU1df2vbsAI9rfYiUdbF,https://api.spotify.com/v1/tracks/1KfU1df2vbsAI9rfYiUdbF,https://api.spotify.com/v1/audio-analysis/1KfU1df2vbsAI9rfYiUdbF,140308,5,2024,0
3YwjWpt8gapWoXb5uQ2dO3,Disturbia - Techno Version,['JAAN'],42,Disturbia (Techno Version),,0.678,0.911,0,-3.757,0,0.0487,0.0413,0.0,0.628,0.89,145.961,audio_features,,,,187468,4,2024,1
7CHi4DtfK4heMlQaudCuHK,Lose Control,"['MEDUZA', 'Becky Hill', 'Goodboys']",69,Lose Control,,0.598,0.527,10,-8.659,0,0.0415,0.129,0.0,0.14,0.53,123.943,audio_features,,,,168387,4,2019,1
59o6ojGNGJOYiVJSzC6Lsa,Memories (feat. Kid Cudi) - 2021 Remix,"['David Guetta', 'Kid Cudi']",69,Memories (feat. Kid Cudi) [2021 Remix],,0.709,0.783,5,-5.944,0,0.0551,0.108,4.1e-05,0.103,0.648,127.043,audio_features,,,,162992,4,2021,1
5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,['Matt Sassari'],81,Give It To Me (Full Vocal Mix),spotify:track:5ZduaRci3iNUiDfJbBfAaf,0.874,0.869,1,-5.996,0,0.0315,0.00116,0.00238,0.164,0.726,126.027,audio_features,5ZduaRci3iNUiDfJbBfAaf,https://api.spotify.com/v1/tracks/5ZduaRci3iNUiDfJbBfAaf,https://api.spotify.com/v1/audio-analysis/5ZduaRci3iNUiDfJbBfAaf,102861,4,2021,1
1VsSIjzlVna83u7gtn5yV8,Disco - Techno Version,"['QTPATUTI', 'HYPERSLAY']",44,Disco (Techno Version),,0.777,0.725,10,-5.863,1,0.335,0.0259,0.00247,0.275,0.437,173.018,audio_features,,,,119994,4,2024,1
4pi1G1x8tl9VfdD9bL3maT,Big Energy,['Latto'],61,777,spotify:track:4pi1G1x8tl9VfdD9bL3maT,0.937,0.793,11,-4.431,0,0.115,0.0453,0.0,0.341,0.794,106.022,audio_features,4pi1G1x8tl9VfdD9bL3maT,https://api.spotify.com/v1/tracks/4pi1G1x8tl9VfdD9bL3maT,https://api.spotify.com/v1/audio-analysis/4pi1G1x8tl9VfdD9bL3maT,172540,4,2022,0
1fEQXNh1gDI26RazrFsEBj,"Private Party (From ""Don"")","['Anirudh Ravichander', 'Jonita Gandhi']",43,"Anirudh Sings, Vol. 01",spotify:track:1fEQXNh1gDI26RazrFsEBj,0.862,0.886,10,-5.423,0,0.123,0.184,1.33e-06,0.0565,0.896,124.031,audio_features,1fEQXNh1gDI26RazrFsEBj,https://api.spotify.com/v1/tracks/1fEQXNh1gDI26RazrFsEBj,https://api.spotify.com/v1/audio-analysis/1fEQXNh1gDI26RazrFsEBj,216774,4,2024,0
77KnJc8o5G1eKVwX5ywMeZ,Mind Over Matter (Reprise),['Young the Giant'],74,Mirrorball / Mind Over Matter (Reprise),spotify:track:77KnJc8o5G1eKVwX5ywMeZ,0.393,0.487,0,-6.348,1,0.0337,0.229,0.0,0.128,0.3,151.958,audio_features,77KnJc8o5G1eKVwX5ywMeZ,https://api.spotify.com/v1/tracks/77KnJc8o5G1eKVwX5ywMeZ,https://api.spotify.com/v1/audio-analysis/77KnJc8o5G1eKVwX5ywMeZ,230867,4,2015,0
6yw5safhgj9vaDhZOsfQnK,How to Save a Life - Techno Version,['Lion Dreher'],46,How to Save a Life (Techno Version),,0.604,0.685,10,-7.108,1,0.212,0.00464,0.0,0.152,0.54,158.019,audio_features,,,,146311,4,2024,1
37ZKB38iNyKJ0xYEz9SJgk,Josslyn,"[""Olivia O'Brien""]",55,Josslyn,spotify:track:37ZKB38iNyKJ0xYEz9SJgk,0.425,0.743,11,-5.54,0,0.148,0.012,0.0,0.709,0.344,84.748,audio_features,37ZKB38iNyKJ0xYEz9SJgk,https://api.spotify.com/v1/tracks/37ZKB38iNyKJ0xYEz9SJgk,https://api.spotify.com/v1/audio-analysis/37ZKB38iNyKJ0xYEz9SJgk,189125,4,2020,0
46Tjel8UJ2nR0uFgXkT9Y7,Like A G6 (with Naeleck),"['Timmy Trumpet', 'POLTERGST', 'Naeleck']",70,Like A G6 (with Naeleck),,0.54,0.965,3,-5.008,1,0.211,0.0289,0.0108,0.324,0.281,145.059,audio_features,,,,148751,4,2024,1
4GprZcKZ8U6GBMXWVmkkWX,My Pony,['R3HAB'],45,My Pony,,0.593,0.819,6,-4.824,0,0.317,0.234,2.76e-05,0.229,0.806,122.864,audio_features,,,,153414,4,2022,1
5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,['Matt Sassari'],81,Give It To Me (Full Vocal Mix),,0.874,0.869,1,-5.996,0,0.0315,0.00116,0.00238,0.164,0.726,126.027,audio_features,,,,102860,4,2021,1
0MC7aaYm9G2sGZ8B0uxPtw,Amor de Chocolate,['Naldo Benny'],48,Fundamental - Naldo Benny,spotify:track:0MC7aaYm9G2sGZ8B0uxPtw,0.859,0.901,6,-5.736,0,0.196,0.0245,2.15e-06,0.065,0.928,130.038,audio_features,0MC7aaYm9G2sGZ8B0uxPtw,https://api.spotify.com/v1/tracks/0MC7aaYm9G2sGZ8B0uxPtw,https://api.spotify.com/v1/audio-analysis/0MC7aaYm9G2sGZ8B0uxPtw,218773,4,2013,0
5YkJbb1xaDhYMvLL5twk3L,Young Folks - Techno Version,['Fresh Prince of Sped Air'],41,Young Folks (Techno Version),,0.759,0.945,6,-6.549,1,0.118,0.0238,0.00109,0.201,0.734,154.916,audio_features,,,,151980,4,2024,1
0w63ZP3BDVC1rg7JGrbT7b,Love Me Again,"['Sad Puppy', 'Sunday Shirt']",55,Love Me Again,,0.72,0.95,4,-6.423,0,0.0817,0.0428,0.00111,0.341,0.664,142.933,audio_features,,,,131004,4,2024,1
3YVeaqhSFth8QAL45wO19L,RATATA,"['Skrillex', 'Missy Elliott', 'Mr. Oizo']",55,RATATA,,0.9,0.827,9,-5.159,1,0.0611,0.00872,0.0,0.304,0.509,123.96,audio_features,,,,126774,4,2023,1
0gTNIyy2c0N5GkGoANatdd,Attention,['Salty Eyes'],45,Attention,,0.64,0.735,3,-4.487,0,0.0873,0.0247,0.0,0.0895,0.598,122.015,audio_features,,,,133421,4,2023,1
1LnMDAQSWvbUpB8KhcKKia,Too Sweet - Techno Version,['Fresh Prince of Sped Air'],51,Too Sweet (Techno Version),,0.687,0.918,10,-4.492,1,0.355,0.0205,0.0,0.122,0.602,160.141,audio_features,,,,158302,4,2024,1
3c4rAG5tQlgS6Up9ekMBdv,Body Back,"['Sunday Shirt', 'Salty Eyes']",49,Body Back,,0.752,0.873,11,-5.12,0,0.136,0.0274,0.0,0.245,0.71,140.049,audio_features,,,,128614,4,2024,1
6k5DKQMC96daK6fSvAxdQv,Satisfaction,"['David Guetta', 'Benny Benassi']",57,Satisfaction,,0.752,0.935,11,-6.263,1,0.203,0.0742,0.0352,0.081,0.31,126.022,audio_features,,,,155676,4,2022,1
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,['Dua Lipa'],80,Dance The Night (From Barbie The Album),,0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,audio_features,,,,176579,4,2023,1
3jhhrbdRaD0W8mHvtV3bgL,"Nazar Ke Samne (From ""Aashiqui"")","['Anuradha Paudwal', 'Kumar Sanu']",51,Ultimate Romantic Duet - Kumar Sanu & Anuradha Paudwal,spotify:track:3jhhrbdRaD0W8mHvtV3bgL,0.458,0.51,11,-8.287,0,0.0331,0.715,6.37e-05,0.0814,0.526,142.993,audio_features,3jhhrbdRaD0W8mHvtV3bgL,https://api.spotify.com/v1/tracks/3jhhrbdRaD0W8mHvtV3bgL,https://api.spotify.com/v1/audio-analysis/3jhhrbdRaD0W8mHvtV3bgL,335213,4,2017,0
6jjYDGxVJsWS0a5wlVF5vS,Butter,['BTS'],72,Proof,spotify:track:6jjYDGxVJsWS0a5wlVF5vS,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0788,0.695,109.997,audio_features,6jjYDGxVJsWS0a5wlVF5vS,https://api.spotify.com/v1/tracks/6jjYDGxVJsWS0a5wlVF5vS,https://api.spotify.com/v1/audio-analysis/6jjYDGxVJsWS0a5wlVF5vS,164952,4,2022,0
4HcARAxzsbIB3MqiEkejM6,Locksmith,['Sadie Jean'],71,Locksmith,spotify:track:4HcARAxzsbIB3MqiEkejM6,0.566,0.348,1,-10.726,1,0.0458,0.559,7.66e-06,0.113,0.374,98.734,audio_features,4HcARAxzsbIB3MqiEkejM6,https://api.spotify.com/v1/tracks/4HcARAxzsbIB3MqiEkejM6,https://api.spotify.com/v1/audio-analysis/4HcARAxzsbIB3MqiEkejM6,164082,4,2022,0
4wdP3A5YE0jlGD6rj0btcI,Love Me,['Floor Jackers'],39,Love Me,,0.711,0.596,0,-10.11,0,0.175,0.0334,0.00285,0.142,0.466,144.915,audio_features,,,,128731,5,2024,1
2sLV65qf9ejO2py5bi3K3i,Samba de Janeiro - Techno Version,['Fresh Prince of Sped Air'],42,Samba de Janeiro (Techno Version),,0.577,0.963,4,-3.132,0,0.49,0.00869,0.964,0.63,0.585,180.094,audio_features,,,,72333,4,2023,1
4P5KoWXOxwuobLmHXLMobV,Come As You Are,['Nirvana'],76,Nevermind (Remastered),spotify:track:4P5KoWXOxwuobLmHXLMobV,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,audio_features,4P5KoWXOxwuobLmHXLMobV,https://api.spotify.com/v1/tracks/4P5KoWXOxwuobLmHXLMobV,https://api.spotify.com/v1/audio-analysis/4P5KoWXOxwuobLmHXLMobV,218920,4,1991,0
5Too9wJ8WYq1Om7i3vEZr6,She's All I Wanna Be - Techno Version,['Fresh Prince of Sped Air'],45,She's All I Wanna Be (Techno Version),,0.69,0.911,0,-6.259,1,0.538,0.0582,0.000367,0.0446,0.361,169.868,audio_features,,,,141217,4,2024,1
3zx60vlUCgxx1MDNHuifUc,Baller los,['MERO'],59,YA HERO YA MERO,spotify:track:3zx60vlUCgxx1MDNHuifUc,0.645,0.593,10,-8.798,0,0.306,0.481,0.0,0.114,0.53,170.229,audio_features,3zx60vlUCgxx1MDNHuifUc,https://api.spotify.com/v1/tracks/3zx60vlUCgxx1MDNHuifUc,https://api.spotify.com/v1/audio-analysis/3zx60vlUCgxx1MDNHuifUc,160613,4,2019,0
3DWStLmzVaee7QH3NU9A4B,Walk Away,"['Cyber Heart', 'Daffix']",47,Walk Away,,0.638,0.886,4,-6.386,1,0.0472,0.0144,7.86e-06,0.172,0.638,135.024,audio_features,,,,153405,4,2024,1
7mobUfp1aL8A6CdugCMWft,BOTH,"['Tiësto', '21 Savage', 'BIA']",65,BOTH,,0.69,0.933,5,-3.099,0,0.0832,0.0252,2.51e-05,0.493,0.523,119.987,audio_features,,,,188000,4,2023,1
6pe0FG3XseFHT3SaaMw5M5,"Valam (From ""Made in China"")","['Sachin-Jigar', 'Arijit Singh', 'Priya Saraiya']",51,"Valam (From ""Made in China"")",spotify:track:6pe0FG3XseFHT3SaaMw5M5,0.641,0.468,0,-8.068,1,0.0286,0.589,0.0,0.0774,0.301,91.985,audio_features,6pe0FG3XseFHT3SaaMw5M5,https://api.spotify.com/v1/tracks/6pe0FG3XseFHT3SaaMw5M5,https://api.spotify.com/v1/audio-analysis/6pe0FG3XseFHT3SaaMw5M5,195652,4,2019,0
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,['Dua Lipa'],70,Don't Start Now,,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,audio_features,,,,183290,4,2019,1
4dVejqq0Jn4pSyD7WcQ0nw,Little Bit (feat. Autoerotique) - Remix,"['Lykke Li', 'Autoerotique']",58,Little Bit (feat. Autoerotique) [Remix],spotify:track:4dVejqq0Jn4pSyD7WcQ0nw,0.853,0.718,6,-5.941,0,0.196,0.0622,0.000989,0.0597,0.64,128.019,audio_features,4dVejqq0Jn4pSyD7WcQ0nw,https://api.spotify.com/v1/tracks/4dVejqq0Jn4pSyD7WcQ0nw,https://api.spotify.com/v1/audio-analysis/4dVejqq0Jn4pSyD7WcQ0nw,234701,4,2022,0
3LjP9Ef4m8ZoNufpf0WV5C,We'll Be Alright,['Travie McCoy'],38,Lazarus,spotify:track:3LjP9Ef4m8ZoNufpf0WV5C,0.726,0.94,1,-3.243,0,0.0339,0.0373,0.0,0.114,0.969,139.962,audio_features,3LjP9Ef4m8ZoNufpf0WV5C,https://api.spotify.com/v1/tracks/3LjP9Ef4m8ZoNufpf0WV5C,https://api.spotify.com/v1/audio-analysis/3LjP9Ef4m8ZoNufpf0WV5C,197947,4,2010,0
0siYMEsGrzzzlWLXK5zJfS,BED,"['Joel Corry', 'RAYE', 'David Guetta']",67,BED,,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,audio_features,,,,178087,4,2021,1
0ZHaZDUAydUirse0ZBHmCb,Burn (Techno),"['Hyper Kenzo', 'Way 2 Fast']",58,Burn (Techno),,0.68,0.723,0,-9.181,0,0.231,0.212,0.000127,0.107,0.488,160.014,audio_features,,,,150218,4,2023,1
72GVdRHK49beKrC1NqRCqj,Roses - Imanbek Remix,"['SAINt JHN', 'Imanbek']",65,While The World Was Burning,,0.785,0.721,8,-5.457,1,0.0506,0.0149,0.00432,0.285,0.894,121.962,audio_features,,,,176218,4,2020,1
46MZhNWXaBvIVeB5dduB04,Kids - Techno Version,['Lion Dreher'],40,Kids (Techno Version),,0.523,0.885,9,-6.581,1,0.0395,7.38e-05,0.211,0.365,0.329,75.076,audio_features,,,,132402,4,2024,1
0pto7krL2WnD21lhAVjLVU,Ready,['Tesher'],34,Ready,spotify:track:0pto7krL2WnD21lhAVjLVU,0.753,0.805,6,-5.223,0,0.0392,0.0188,4.57e-05,0.0847,0.609,106.985,audio_features,0pto7krL2WnD21lhAVjLVU,https://api.spotify.com/v1/tracks/0pto7krL2WnD21lhAVjLVU,https://api.spotify.com/v1/audio-analysis/0pto7krL2WnD21lhAVjLVU,154610,4,2024,0
3cxZT78mZDyLsLPJKcTu3U,Right Side of My Neck,['Faye Webster'],71,Atlanta Millionaires Club,spotify:track:3cxZT78mZDyLsLPJKcTu3U,0.716,0.515,1,-9.073,1,0.0261,0.00116,0.000249,0.326,0.315,117.039,audio_features,3cxZT78mZDyLsLPJKcTu3U,https://api.spotify.com/v1/tracks/3cxZT78mZDyLsLPJKcTu3U,https://api.spotify.com/v1/audio-analysis/3cxZT78mZDyLsLPJKcTu3U,153320,4,2019,0
4f5kLqyOJ5ZPnalEVMQrB2,"Tere Bin (From ""Simmba"")","['Rahat Fateh Ali Khan', 'Asees Kaur', 'Tanishk Bagchi']",62,"Tere Bin (From ""Simmba"")",spotify:track:4f5kLqyOJ5ZPnalEVMQrB2,0.649,0.716,7,-3.936,1,0.0384,0.268,4.51e-06,0.603,0.639,86.949,audio_features,4f5kLqyOJ5ZPnalEVMQrB2,https://api.spotify.com/v1/tracks/4f5kLqyOJ5ZPnalEVMQrB2,https://api.spotify.com/v1/audio-analysis/4f5kLqyOJ5ZPnalEVMQrB2,230948,4,2018,0
