track_id,track_name,artist_name,popularity,album,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,release_date,in_playlist
3hzelPptWzx0OrSDTyIuuy,Flare,['Hensonn'],62,Flare,spotify:track:3hzelPptWzx0OrSDTyIuuy,0.723,0.927,4,-3.066,1,0.0766,0.168,0.957,0.29,0.0347,150.03,audio_features,3hzelPptWzx0OrSDTyIuuy,https://api.spotify.com/v1/tracks/3hzelPptWzx0OrSDTyIuuy,https://api.spotify.com/v1/audio-analysis/3hzelPptWzx0OrSDTyIuuy,151971,4,2022,0
3wB81eGupHVv9W4mF9IsHh,Facilita,['MC Kevinho'],39,Facilita,,0.894,0.551,1,-5.081,1,0.188,0.0509,0.0,0.106,0.779,130.017,audio_features,,,,158769,4,2019,1
2500EpUpryOBJX0rO8fDuB,A Tu Manera,"['Junior H', 'Peso Pluma']",66,A Tu Manera,,0.747,0.577,9,-7.775,0,0.0262,0.669,0.00511,0.121,0.501,96.996,audio_features,,,,261068,4,2024,1
2pRIqomqpeo1loNcYac5HF,Si Tú Te Vas,['Ximena Sariñana'],38,Si Tú Te Vas,,0.66,0.725,11,-4.147,0,0.223,0.132,0.000572,0.2,0.532,184.317,audio_features,,,,188783,4,2018,1
6MM54UW97YvBPPz2Z0Eokf,Hmmm (feat. Davido),"['Chris Brown', 'Davido']",58,11:11 (Deluxe),spotify:track:6MM54UW97YvBPPz2Z0Eokf,0.764,0.829,2,-6.701,1,0.038,0.00665,0.000189,0.213,0.614,113.04,audio_features,6MM54UW97YvBPPz2Z0Eokf,https://api.spotify.com/v1/tracks/6MM54UW97YvBPPz2Z0Eokf,https://api.spotify.com/v1/audio-analysis/6MM54UW97YvBPPz2Z0Eokf,176504,4,2024,0
71wFwRo8xGc4lrcyKwsvba,Callaita,"['Bad Bunny', 'Tainy']",73,Un Verano Sin Ti,,0.608,0.626,2,-4.773,1,0.301,0.597,2.16e-06,0.25,0.246,176.086,audio_features,,,,250533,4,2022,1
13BDiikG6y5o5cQTK0HpW6,Soltera - W Sound 01,"['W Sound', 'Blessd', 'Ovy On The Drums']",82,Soltera (W Sound 01),,0.734,0.578,1,-4.147,1,0.295,0.155,0.000242,0.113,0.88,199.997,audio_features,,,,142022,4,2024,1
67D9O4Oau629qirRXtTWCS,Beautiful Girls,['Sean Kingston'],62,Sean Kingston,spotify:track:67D9O4Oau629qirRXtTWCS,0.745,0.666,9,-5.899,1,0.0566,0.159,0.0,0.302,0.708,129.995,audio_features,67D9O4Oau629qirRXtTWCS,https://api.spotify.com/v1/tracks/67D9O4Oau629qirRXtTWCS,https://api.spotify.com/v1/audio-analysis/67D9O4Oau629qirRXtTWCS,241933,4,2008,0
33oyHkoS7H92RWsecOKn6u,Set My Heart On Fire (I'm Alive x And The Beat Goes On),"['Majestic', 'The Jammin Kid', 'Céline Dion']",68,Set My Heart On Fire (I'm Alive x And The Beat Goes On),spotify:track:33oyHkoS7H92RWsecOKn6u,0.551,0.873,0,-5.157,0,0.218,0.0347,6.45e-06,0.0997,0.583,119.988,audio_features,33oyHkoS7H92RWsecOKn6u,https://api.spotify.com/v1/tracks/33oyHkoS7H92RWsecOKn6u,https://api.spotify.com/v1/audio-analysis/33oyHkoS7H92RWsecOKn6u,179017,4,2024,0
5Ulsi8075EHzP2chQqbv86,Desde Antes,"['Andy Rivera', 'Valka']",61,Desde Antes,spotify:track:5Ulsi8075EHzP2chQqbv86,0.745,0.789,11,-1.821,1,0.173,0.259,0.0,0.319,0.728,178.096,audio_features,5Ulsi8075EHzP2chQqbv86,https://api.spotify.com/v1/tracks/5Ulsi8075EHzP2chQqbv86,https://api.spotify.com/v1/audio-analysis/5Ulsi8075EHzP2chQqbv86,191518,4,2024,0
3J8pAPhUxz4khqNTsas67C,Saiyyan - Trending Version,"['Kailash Kher', 'Paresh Kamath', 'Naresh Kamath']",47,Saiyyan (Trending Version),spotify:track:3J8pAPhUxz4khqNTsas67C,0.45,0.458,0,-10.134,1,0.0366,0.387,0.00247,0.415,0.63,149.912,audio_features,3J8pAPhUxz4khqNTsas67C,https://api.spotify.com/v1/tracks/3J8pAPhUxz4khqNTsas67C,https://api.spotify.com/v1/audio-analysis/3J8pAPhUxz4khqNTsas67C,62640,3,2023,0
32lm3769IRfcnrQV11LO4E,Bailando - Spanish Version,"['Enrique Iglesias', 'Descemer Bueno', 'Gente De Zona']",67,SEX AND LOVE (Deluxe),,0.723,0.777,7,-3.503,1,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,audio_features,,,,243413,4,2014,1
1HFfMOxCAT4GAwaPfCdmUs,Waves - Robin Schulz Radio Edit,"['Mr. Probz', 'Robin Schulz']",75,Waves (Robin Schulz Radio Edit),spotify:track:1HFfMOxCAT4GAwaPfCdmUs,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,audio_features,1HFfMOxCAT4GAwaPfCdmUs,https://api.spotify.com/v1/tracks/1HFfMOxCAT4GAwaPfCdmUs,https://api.spotify.com/v1/audio-analysis/1HFfMOxCAT4GAwaPfCdmUs,208133,4,2014,0
4gYKdgwtMwUtKrmF0Qt2E7,Pottu Thotta Pournami,"['Hesham Abdul Wahab', 'Sachin Balu', 'Megha Josekutty']",55,Hridayam (Side B) [Original Motion Picture Soundtrack],spotify:track:4gYKdgwtMwUtKrmF0Qt2E7,0.314,0.55,2,-8.938,1,0.0524,0.1,0.0545,0.0954,0.391,177.262,audio_features,4gYKdgwtMwUtKrmF0Qt2E7,https://api.spotify.com/v1/tracks/4gYKdgwtMwUtKrmF0Qt2E7,https://api.spotify.com/v1/audio-analysis/4gYKdgwtMwUtKrmF0Qt2E7,201750,3,2022,0
0mgaFholZbrMDc2OPBnVn6,Gali Gali,"['Neha Kakkar', 'Rashmi Virag']",43,Kgf Chapter 1,spotify:track:0mgaFholZbrMDc2OPBnVn6,0.789,0.95,5,-3.604,0,0.0759,0.191,1.41e-05,0.0969,0.746,126.013,audio_features,0mgaFholZbrMDc2OPBnVn6,https://api.spotify.com/v1/tracks/0mgaFholZbrMDc2OPBnVn6,https://api.spotify.com/v1/audio-analysis/0mgaFholZbrMDc2OPBnVn6,174711,4,2018,0
5dkaWDb6X6987eSTMGZUW2,Free Lunch,['Isaiah Rashad'],50,Free Lunch,spotify:track:5dkaWDb6X6987eSTMGZUW2,0.879,0.473,7,-7.358,1,0.187,0.234,5.41e-05,0.104,0.847,129.992,audio_features,5dkaWDb6X6987eSTMGZUW2,https://api.spotify.com/v1/tracks/5dkaWDb6X6987eSTMGZUW2,https://api.spotify.com/v1/audio-analysis/5dkaWDb6X6987eSTMGZUW2,196920,4,2016,0
3qoJowHPbi2Kamj3MBxvul,Matricula,"['Dei V', 'Chris Jedi', 'Gaby Music']",61,Matricula,spotify:track:3qoJowHPbi2Kamj3MBxvul,0.823,0.815,10,-3.368,1,0.0623,0.38,0.0617,0.0951,0.602,94.988,audio_features,3qoJowHPbi2Kamj3MBxvul,https://api.spotify.com/v1/tracks/3qoJowHPbi2Kamj3MBxvul,https://api.spotify.com/v1/audio-analysis/3qoJowHPbi2Kamj3MBxvul,190737,4,2022,0
378EjSDkg1OhG0Aq7gT8vn,The Bomb! (These Sounds Fall Into My Mind),"['The Bucketheads', 'Kenny Dope']",14,Henry Street Music The Playlist Vol. 2,spotify:track:378EjSDkg1OhG0Aq7gT8vn,0.838,0.905,9,-4.454,0,0.0369,0.00557,0.428,0.343,0.836,125.9,audio_features,378EjSDkg1OhG0Aq7gT8vn,https://api.spotify.com/v1/tracks/378EjSDkg1OhG0Aq7gT8vn,https://api.spotify.com/v1/audio-analysis/378EjSDkg1OhG0Aq7gT8vn,891041,4,2019,0
2xql0pid3EUwW38AsywxhV,Reflections,['The Neighbourhood'],83,Hard To Imagine The Neighbourhood Ever Changing,spotify:track:2xql0pid3EUwW38AsywxhV,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,audio_features,2xql0pid3EUwW38AsywxhV,https://api.spotify.com/v1/tracks/2xql0pid3EUwW38AsywxhV,https://api.spotify.com/v1/audio-analysis/2xql0pid3EUwW38AsywxhV,244013,4,2018,0
3XRALl9CNCnjjbCZid2L9w,Home,['Cavetown'],63,Home,spotify:track:3XRALl9CNCnjjbCZid2L9w,0.532,0.474,1,-5.223,1,0.0372,0.387,8.51e-05,0.11,0.281,124.86,audio_features,3XRALl9CNCnjjbCZid2L9w,https://api.spotify.com/v1/tracks/3XRALl9CNCnjjbCZid2L9w,https://api.spotify.com/v1/audio-analysis/3XRALl9CNCnjjbCZid2L9w,269897,4,2019,0
2HafqoJbgXdtjwCOvNEF14,Si No Estás,['iñigo quintero'],80,Si No Estás,,0.537,0.421,5,-8.72,1,0.0285,0.827,0.0,0.138,0.524,98.224,audio_features,,,,184061,4,2022,1
1YkGgOpteaxlLNL709w2iz,Diabla,"['Shad', 'Lazaro']",33,Diabla,,0.796,0.609,3,-7.571,0,0.128,0.44,0.0117,0.106,0.545,96.999,audio_features,,,,170876,4,2023,1
