track_id,track_name,artist_name,popularity,album,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,release_date,in_playlist
7zuo6tpxWFRytxkbYfMHnU,Dias De Sol Nublados,['Dread Mar I'],61,Transparente,spotify:track:7zuo6tpxWFRytxkbYfMHnU,0.781,0.347,6,-14.425,1,0.299,0.148,0.0,0.0723,0.961,80.024,audio_features,7zuo6tpxWFRytxkbYfMHnU,https://api.spotify.com/v1/tracks/7zuo6tpxWFRytxkbYfMHnU,https://api.spotify.com/v1/audio-analysis/7zuo6tpxWFRytxkbYfMHnU,169195,4,2012,0
1AP7xueWwO5AakWFYzttpV,"Red - From ""Descendants: The Rise of Red""","['Kylie Cantrall', 'Alex Boniello', 'Disney']",67,"Red (From ""Descendants: The Rise of Red"")",spotify:track:1AP7xueWwO5AakWFYzttpV,0.648,0.914,2,-4.295,1,0.139,0.147,9.23e-05,0.343,0.671,87.002,audio_features,1AP7xueWwO5AakWFYzttpV,https://api.spotify.com/v1/tracks/1AP7xueWwO5AakWFYzttpV,https://api.spotify.com/v1/audio-analysis/1AP7xueWwO5AakWFYzttpV,188674,4,2024,0
2Bqnki38RGH66LuISndO4J,O Podu 1,['Anuradha Sriram'],63,Gemini,spotify:track:2Bqnki38RGH66LuISndO4J,0.638,0.663,1,-6.401,1,0.089,0.00979,0.00327,0.121,0.531,81.72,audio_features,2Bqnki38RGH66LuISndO4J,https://api.spotify.com/v1/tracks/2Bqnki38RGH66LuISndO4J,https://api.spotify.com/v1/audio-analysis/2Bqnki38RGH66LuISndO4J,240133,4,2002,0
7c1iI6dwdCpHGYT8DGEfab,Uninvited,['Alanis Morissette'],57,The Collection (Standard Edition),spotify:track:7c1iI6dwdCpHGYT8DGEfab,0.38,0.538,2,-5.493,1,0.0313,0.0223,0.00487,0.094,0.193,127.416,audio_features,7c1iI6dwdCpHGYT8DGEfab,https://api.spotify.com/v1/tracks/7c1iI6dwdCpHGYT8DGEfab,https://api.spotify.com/v1/audio-analysis/7c1iI6dwdCpHGYT8DGEfab,276200,4,2005,0
46IZ0fSY2mpAiktS3KOqds,Easy On Me,['Adele'],82,30,,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,,,,224694,4,2021,1
1KYe04kDLflLdoJ9kNBY2u,golden hour (piano instrumental),['Chilled Pig'],58,"Popular Tiktok Instagram Songs | Instrumental Piano Covers 2024 : Chill, Relax, Sleep and Study",,0.383,0.0664,4,-27.281,1,0.0369,0.986,0.899,0.0922,0.259,160.028,audio_features,,,,111000,3,2024,1
5u9K9HcGTIdRkbexpyGk7Y,Quem Me Dera,['Os Barões Da Pisadinha'],55,Agora Eu Pego Mesmo,spotify:track:5u9K9HcGTIdRkbexpyGk7Y,0.792,0.851,4,-6.243,0,0.0581,0.559,0.0,0.0425,0.974,171.852,audio_features,5u9K9HcGTIdRkbexpyGk7Y,https://api.spotify.com/v1/tracks/5u9K9HcGTIdRkbexpyGk7Y,https://api.spotify.com/v1/audio-analysis/5u9K9HcGTIdRkbexpyGk7Y,136098,4,2019,0
1FMHNVeJ9s1x1l1WlaRs2I,It Ends Tonight,['The All-American Rejects'],57,Move Along,spotify:track:1FMHNVeJ9s1x1l1WlaRs2I,0.454,0.636,0,-4.731,1,0.0273,0.00228,0.0,0.154,0.313,87.89,audio_features,1FMHNVeJ9s1x1l1WlaRs2I,https://api.spotify.com/v1/tracks/1FMHNVeJ9s1x1l1WlaRs2I,https://api.spotify.com/v1/audio-analysis/1FMHNVeJ9s1x1l1WlaRs2I,244827,4,2005,0
4txrAyGAWA9JqZzoNHiPRh,you not the same,['TileKid'],69,you not the same,,0.102,0.0272,9,-31.537,0,0.0444,0.972,0.856,0.0755,0.116,66.714,audio_features,,,,128798,4,2021,1
2JpTwRVXioTZSdizBGAhUH,Sun Goes Down,"['Bruno Martini', 'ADORA']",54,Sun Goes Down,spotify:track:2JpTwRVXioTZSdizBGAhUH,0.838,0.752,8,-5.434,0,0.034,0.389,0.00113,0.0822,0.901,121.958,audio_features,2JpTwRVXioTZSdizBGAhUH,https://api.spotify.com/v1/tracks/2JpTwRVXioTZSdizBGAhUH,https://api.spotify.com/v1/audio-analysis/2JpTwRVXioTZSdizBGAhUH,203586,4,2017,0
6u0x5ad9ewHvs3z6u9Oe3c,Under Cover of Darkness,['The Strokes'],64,Angles,spotify:track:6u0x5ad9ewHvs3z6u9Oe3c,0.35,0.775,11,-3.364,1,0.054,0.00433,0.283,0.0676,0.588,199.866,audio_features,6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/tracks/6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/audio-analysis/6u0x5ad9ewHvs3z6u9Oe3c,235547,4,2011,0
3mlqYwpqk8g5CFxmaJjAKv,Rain,"['Ryuichi Sakamoto', 'Jaques Morelenbaum', 'David Nadien']",45,1996,,0.543,0.234,11,-13.875,1,0.0321,0.946,0.312,0.107,0.411,127.496,audio_features,,,,218440,4,1996,1
5E4jBLx4P0UBji68bBThSw,Another Love,['Tom Odell'],65,Long Way Down (Expanded Edition),,0.445,0.537,4,-8.532,0,0.04,0.695,1.6e-05,0.0944,0.131,122.764,audio_features,,,,244360,4,2013,1
5JtRN8PCpxoL03vnIpZXc7,Firecracker,['Josh Turner'],52,Everything Is Fine,spotify:track:5JtRN8PCpxoL03vnIpZXc7,0.439,0.972,4,-5.358,1,0.0936,0.0727,0.000297,0.0691,0.781,174.678,audio_features,5JtRN8PCpxoL03vnIpZXc7,https://api.spotify.com/v1/tracks/5JtRN8PCpxoL03vnIpZXc7,https://api.spotify.com/v1/audio-analysis/5JtRN8PCpxoL03vnIpZXc7,208800,3,2007,0
6f9rEIGzSTgAJYJv9F7s3f,Blondie,['Current Joys'],66,Wild Heart,,0.776,0.626,6,-12.561,1,0.0396,0.622,0.899,0.086,0.866,122.073,audio_features,,,,194733,4,2013,1
7lRsXfGnY0PBSxVMIxuHME,Dreams,['Joakim Karud'],46,Dreams,,0.746,0.61,6,-7.305,1,0.0805,0.117,0.59,0.0865,0.424,96.026,audio_features,,,,190041,4,2016,1
5RaK2eqyHaBSyjEtI27w3T,Try Me,"['Karan Aujla', 'Ikky']",65,Making Memories,spotify:track:5RaK2eqyHaBSyjEtI27w3T,0.627,0.876,1,-4.857,1,0.0642,0.00601,0.0,0.65,0.397,97.244,audio_features,5RaK2eqyHaBSyjEtI27w3T,https://api.spotify.com/v1/tracks/5RaK2eqyHaBSyjEtI27w3T,https://api.spotify.com/v1/audio-analysis/5RaK2eqyHaBSyjEtI27w3T,195361,4,2023,0
5WjqPV9FOzmYt5zq17mxV8,loving is not what it seems,['Tea Afterparty'],44,loving is not what it seems,,0.512,0.46,1,-12.689,1,0.0971,0.679,0.472,0.483,0.514,91.982,audio_features,,,,130951,4,2022,1
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,['Zach Bryan'],85,Pink Skies,,0.525,0.488,0,-6.909,1,0.038,0.191,5.14e-05,0.135,0.253,84.999,audio_features,,,,194920,4,2024,1
0PZKUndiPXqEwNwdbT3SC1,VER KAÇ,['Summer Cem'],43,SIKI JACKSON SMOOTH ​CRIMINAL EDITION,spotify:track:0PZKUndiPXqEwNwdbT3SC1,0.895,0.773,0,-5.242,0,0.0882,0.566,1.7e-05,0.192,0.886,108.001,audio_features,0PZKUndiPXqEwNwdbT3SC1,https://api.spotify.com/v1/tracks/0PZKUndiPXqEwNwdbT3SC1,https://api.spotify.com/v1/audio-analysis/0PZKUndiPXqEwNwdbT3SC1,145560,4,2024,0
3C5aR03vKTtTf9hPFVciY4,Experience (Slowed),['noel.smt'],55,Experience (Slowed),,0.382,0.0183,5,-25.623,0,0.0319,0.994,0.927,0.103,0.174,75.806,audio_features,,,,146591,4,2022,1
1hgTF2XaLpPBSgmmHIL0ra,If I Could Build My Whole World Around You,"['Marvin Gaye', 'Tammi Terrell']",40,United,spotify:track:1hgTF2XaLpPBSgmmHIL0ra,0.787,0.52,5,-11.92,0,0.0869,0.692,1.15e-05,0.0743,0.869,122.852,audio_features,1hgTF2XaLpPBSgmmHIL0ra,https://api.spotify.com/v1/tracks/1hgTF2XaLpPBSgmmHIL0ra,https://api.spotify.com/v1/audio-analysis/1hgTF2XaLpPBSgmmHIL0ra,146227,4,1967,0
1GCbc1vpkZA2zhjsSFhmHT,Fuck You,['Lily Allen'],56,"It's Not Me, It's You",spotify:track:1GCbc1vpkZA2zhjsSFhmHT,0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,audio_features,1GCbc1vpkZA2zhjsSFhmHT,https://api.spotify.com/v1/tracks/1GCbc1vpkZA2zhjsSFhmHT,https://api.spotify.com/v1/audio-analysis/1GCbc1vpkZA2zhjsSFhmHT,219893,4,2009,0
6981hdSOqG8tP6xTqaySa1,Ojos Verdes,['Julión Álvarez y su Norteño Banda'],75,Soy Lo Que Quiero... Indispensable (Edición Especial),spotify:track:6981hdSOqG8tP6xTqaySa1,0.787,0.469,5,-5.503,1,0.039,0.653,0.0,0.0612,0.923,106.995,audio_features,6981hdSOqG8tP6xTqaySa1,https://api.spotify.com/v1/tracks/6981hdSOqG8tP6xTqaySa1,https://api.spotify.com/v1/audio-analysis/6981hdSOqG8tP6xTqaySa1,237080,4,2013,0
0Db8f7uikjXxH3qHe0UKoW,Comfort Chain,['Instupendo'],68,Comfort Chain,,0.83,0.251,4,-19.774,1,0.0779,0.98,0.893,0.195,0.164,110.002,audio_features,,,,184363,4,2017,1
5BbcZNqt9DXipj8PS9Ri8p,Down Ass Bitch,"['Ja Rule', 'Chuck']",54,Pain Is Love,spotify:track:5BbcZNqt9DXipj8PS9Ri8p,0.48,0.647,1,-6.581,0,0.322,0.338,0.0,0.0976,0.593,87.621,audio_features,5BbcZNqt9DXipj8PS9Ri8p,https://api.spotify.com/v1/tracks/5BbcZNqt9DXipj8PS9Ri8p,https://api.spotify.com/v1/audio-analysis/5BbcZNqt9DXipj8PS9Ri8p,331133,4,2001,0
2nltARCkZyrzjQANViDpuX,Jacob and the Stone,['Emile Mosseri'],73,Minari (Original Motion Picture Soundtrack),,0.193,0.171,1,-18.494,1,0.0368,0.915,0.942,0.119,0.105,84.067,audio_features,,,,98560,4,2021,1
0Cs2ANiGsCOQLKnCrNJ6hA,La_Playlist.mpeg,['Emilia'],73,La_Playlist.mpeg,spotify:track:0Cs2ANiGsCOQLKnCrNJ6hA,0.753,0.836,5,-2.584,0,0.0568,0.0184,0.0,0.11,0.891,139.949,audio_features,0Cs2ANiGsCOQLKnCrNJ6hA,https://api.spotify.com/v1/tracks/0Cs2ANiGsCOQLKnCrNJ6hA,https://api.spotify.com/v1/audio-analysis/0Cs2ANiGsCOQLKnCrNJ6hA,156000,4,2024,0
6hKpIzJWHQduwojjkWG8zt,Ready Set Let's Go,['Sam Tinnesz'],50,Ready Set Let's Go,spotify:track:6hKpIzJWHQduwojjkWG8zt,0.445,0.67,11,-4.973,1,0.0328,0.117,0.0,0.0595,0.378,74.049,audio_features,6hKpIzJWHQduwojjkWG8zt,https://api.spotify.com/v1/tracks/6hKpIzJWHQduwojjkWG8zt,https://api.spotify.com/v1/audio-analysis/6hKpIzJWHQduwojjkWG8zt,216143,4,2016,0
3nCGargavMr7WReF5FRN7K,Droplets,['ZOA'],16,Droplets,spotify:track:3nCGargavMr7WReF5FRN7K,0.36,0.961,3,-2.164,0,0.123,2.21e-05,0.889,0.178,0.298,150.017,audio_features,3nCGargavMr7WReF5FRN7K,https://api.spotify.com/v1/tracks/3nCGargavMr7WReF5FRN7K,https://api.spotify.com/v1/audio-analysis/3nCGargavMr7WReF5FRN7K,195200,4,2024,0
7nDXmx3FuyeX7FI7PFl2iX,The Wisp Sings,['Winter Aid'],66,The Wisp Sings: 10th Anniversary Edition,,0.521,0.0889,4,-19.457,1,0.0506,0.988,0.185,0.0965,0.0478,115.428,audio_features,,,,313252,4,2023,1
1ZC21hJb2GASRkaoZvUcCS,Beving: Ala,['Joep Beving'],63,Trilogy,,0.324,0.116,7,-22.841,0,0.0348,0.986,0.926,0.113,0.299,79.487,audio_features,,,,120853,1,2021,1
2DQPiyq5H4evGiR1ta6BT4,Fine line - Instrumental,['Kapa Boy'],65,Fine line (Instrumental),,0.64,0.277,0,-16.244,1,0.0323,0.938,0.544,0.0985,0.0534,108.517,audio_features,,,,113880,4,2022,1
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,['Sam Smith'],82,In The Lonely Hour,,0.678,0.484,5,-5.795,1,0.0361,0.529,2.01e-05,0.0766,0.493,82.004,audio_features,,,,239316,4,2014,1
2mEMKgLqH3VZaSYO7iYCzp,Daylight,['David Kushner'],75,The Dichotomy,,0.51,0.432,5,-9.492,1,0.0334,0.825,0.000294,0.0933,0.31,129.872,audio_features,,,,212953,4,2024,1
0EF1EE8zusg3Y869e56JFd,Nothing's New,['Rio Romeo'],78,Good God!,,0.421,0.394,11,-8.312,1,0.0277,0.863,4.74e-06,0.0984,0.399,96.192,audio_features,,,,211000,3,2022,1
2fWk525FzoJKsVD0kF1j9d,Hallowed Be Thy Name (2015 Remaster),['Iron Maiden'],53,The Number of the Beast (2015 Remaster),spotify:track:2fWk525FzoJKsVD0kF1j9d,0.311,0.881,0,-6.215,1,0.0362,0.0336,0.344,0.45,0.302,104.235,audio_features,2fWk525FzoJKsVD0kF1j9d,https://api.spotify.com/v1/tracks/2fWk525FzoJKsVD0kF1j9d,https://api.spotify.com/v1/audio-analysis/2fWk525FzoJKsVD0kF1j9d,431093,4,1982,0
6G9YlbU3ByPJQvOFDRdwyM,her,['JVKE'],73,her,spotify:track:6G9YlbU3ByPJQvOFDRdwyM,0.434,0.589,11,-5.529,1,0.0342,0.932,0.00022,0.496,0.582,143.728,audio_features,6G9YlbU3ByPJQvOFDRdwyM,https://api.spotify.com/v1/tracks/6G9YlbU3ByPJQvOFDRdwyM,https://api.spotify.com/v1/audio-analysis/6G9YlbU3ByPJQvOFDRdwyM,142512,4,2024,0
5BqKtuCFLfZyzfZOwlgW1f,Wind,['明星 <Akeboshi>'],63,Akeboshi,,0.369,0.484,0,-8.383,0,0.0423,0.475,0.00345,0.0768,0.602,116.621,audio_features,,,,220600,1,2005,1
7qH9Z4dJEN0l9bidizW7fq,Anchor,['Novo Amor'],78,Bathing Beach,,0.457,0.407,9,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053,audio_features,,,,257533,4,2017,1
5Ei8EK2uXNkqqVSe2QYsFp,Que Te Vaya Bien,['Julión Álvarez y su Norteño Banda'],73,"De Hoy En Adelante, Que Te Vaya Bien",spotify:track:5Ei8EK2uXNkqqVSe2QYsFp,0.667,0.467,7,-5.906,1,0.0276,0.237,0.0,0.271,0.406,97.99,audio_features,5Ei8EK2uXNkqqVSe2QYsFp,https://api.spotify.com/v1/tracks/5Ei8EK2uXNkqqVSe2QYsFp,https://api.spotify.com/v1/audio-analysis/5Ei8EK2uXNkqqVSe2QYsFp,151387,3,2022,0
6SnqFFm7Qp68efuVygvwtU,Tu Mile Dil Khile,"['Asees Kaur', 'Stebin Ben']",39,Tu Mile Dil Khile - Single,spotify:track:6SnqFFm7Qp68efuVygvwtU,0.712,0.659,2,-4.445,0,0.0332,0.334,1.28e-06,0.0884,0.322,93.961,audio_features,6SnqFFm7Qp68efuVygvwtU,https://api.spotify.com/v1/tracks/6SnqFFm7Qp68efuVygvwtU,https://api.spotify.com/v1/audio-analysis/6SnqFFm7Qp68efuVygvwtU,197392,4,2023,0
6mSnSuOhgHHohqeBw76jRV,i was all over her,['salvia palth'],81,melanchole,,0.537,0.366,7,-12.774,1,0.0303,0.775,0.883,0.113,0.0538,104.572,audio_features,,,,161422,4,2013,1
5wRosL0pdkKXcOT1y3ExWY,"Khoya Khoya Chand Khula Aasman (From ""Kala Bazar"")",['Mohammed Rafi'],39,Memoirically - Mohammed Rafi,spotify:track:5wRosL0pdkKXcOT1y3ExWY,0.497,0.549,9,-7.436,1,0.0349,0.749,1.66e-05,0.508,0.74,81.288,audio_features,5wRosL0pdkKXcOT1y3ExWY,https://api.spotify.com/v1/tracks/5wRosL0pdkKXcOT1y3ExWY,https://api.spotify.com/v1/audio-analysis/5wRosL0pdkKXcOT1y3ExWY,280080,4,2018,0
3XjAgiBvWBKu1tHSLTgffX,Keep Your Head Up Princess,['Anson Seabra'],54,Feeling For My Life,spotify:track:3XjAgiBvWBKu1tHSLTgffX,0.689,0.143,6,-17.374,1,0.264,0.97,0.0,0.109,0.528,85.398,audio_features,3XjAgiBvWBKu1tHSLTgffX,https://api.spotify.com/v1/tracks/3XjAgiBvWBKu1tHSLTgffX,https://api.spotify.com/v1/audio-analysis/3XjAgiBvWBKu1tHSLTgffX,198220,4,2021,0
1BbQIyPnuhVIlJEqPcY3Ug,"Six Pieces, Op. 51, TH 143: VI. Valse sentimentale. Tempo di Valse","['Pyotr Ilyich Tchaikovsky', 'Daniel Lozakovich', 'Stanislav Soloviev']",59,None but the Lonely Heart,spotify:track:1BbQIyPnuhVIlJEqPcY3Ug,0.252,0.0578,1,-26.184,1,0.0518,0.953,0.0163,0.0721,0.0391,108.013,audio_features,1BbQIyPnuhVIlJEqPcY3Ug,https://api.spotify.com/v1/tracks/1BbQIyPnuhVIlJEqPcY3Ug,https://api.spotify.com/v1/audio-analysis/1BbQIyPnuhVIlJEqPcY3Ug,141707,4,2019,0
0j3mqDTK4Z6lvrLzFCUUz6,Good Looking,['Suki Waterhouse'],81,Good Looking,,0.365,0.554,4,-9.076,1,0.03,0.079,0.000358,0.125,0.259,150.11,audio_features,,,,214800,3,2022,1
6WUgqFZhbNRaeBuzG2ahfJ,apathy,['Øneheart'],70,apathy,,0.18,0.178,7,-25.38,0,0.036,0.929,0.933,0.105,0.117,81.701,audio_features,,,,117073,4,2022,1
7rIhp6EWLNtM8qFIQruJPT,Wash.,['Bon Iver'],69,"Bon Iver, Bon Iver",,0.31,0.146,0,-19.278,1,0.0303,0.99,0.261,0.076,0.333,162.831,audio_features,,,,298586,3,2011,1
2vCGb0Sr5ismOhXPliKLRW,Van Gogh,"['Virginio Aiello', 'On Piano']",67,Van Gogh,,0.236,0.0202,2,-28.119,0,0.0366,0.947,0.924,0.111,0.0766,96.821,audio_features,,,,183083,4,2021,1
5kqIPrATaCc2LqxVWzQGbk,7 Years,['Lukas Graham'],79,Lukas Graham,,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,audio_features,,,,237300,4,2016,1
2clAXB5QUIsszWzizJW6wD,ICARUS,['Tony Ann'],55,ICARUS,,0.6,0.192,0,-17.904,0,0.0335,0.96,0.946,0.136,0.126,97.921,audio_features,,,,199467,4,2024,1
32xjgqHt76Q8sipEop3Bci,drowning,['Vague003'],65,drowning,,0.553,0.613,11,-7.956,0,0.0694,0.0201,0.854,0.111,0.0506,180.02,audio_features,,,,117341,4,2022,1
54Iq5QBLeu695dsSSspReG,One Love,"['Evdeki Saat', 'Shae Gill']",33,One Love,spotify:track:54Iq5QBLeu695dsSSspReG,0.715,0.7,4,-6.517,0,0.0543,0.525,0.00862,0.104,0.483,91.984,audio_features,54Iq5QBLeu695dsSSspReG,https://api.spotify.com/v1/tracks/54Iq5QBLeu695dsSSspReG,https://api.spotify.com/v1/audio-analysis/54Iq5QBLeu695dsSSspReG,200371,4,2023,0
6T93nOlX56R5t2QoSfHgHn,Love Story - Indila,['Penguin Piano'],56,Experience,,0.477,0.209,10,-16.247,0,0.0419,0.993,0.878,0.117,0.39,187.256,audio_features,,,,109342,3,2024,1
5JCoSi02qi3jJeHdZXMmR8,favorite crime,['Olivia Rodrigo'],82,SOUR,spotify:track:5JCoSi02qi3jJeHdZXMmR8,0.369,0.272,9,-10.497,1,0.0364,0.866,0.0,0.147,0.218,172.929,audio_features,5JCoSi02qi3jJeHdZXMmR8,https://api.spotify.com/v1/tracks/5JCoSi02qi3jJeHdZXMmR8,https://api.spotify.com/v1/audio-analysis/5JCoSi02qi3jJeHdZXMmR8,152667,4,2021,0
4QySZtWymRGNgrwxZOODKF,Don't Look Back,['Boston'],54,Don't Look Back,spotify:track:4QySZtWymRGNgrwxZOODKF,0.359,0.717,2,-10.309,1,0.0405,0.015,0.00365,0.36,0.47,121.878,audio_features,4QySZtWymRGNgrwxZOODKF,https://api.spotify.com/v1/tracks/4QySZtWymRGNgrwxZOODKF,https://api.spotify.com/v1/audio-analysis/4QySZtWymRGNgrwxZOODKF,360333,4,1978,0
4IU1RL4BKvFyXtbTwaHAvW,Ventura Highway,"['America', 'George Martin']",71,Homecoming,spotify:track:4IU1RL4BKvFyXtbTwaHAvW,0.611,0.761,2,-5.929,1,0.0283,0.104,0.0002,0.122,0.838,130.705,audio_features,4IU1RL4BKvFyXtbTwaHAvW,https://api.spotify.com/v1/tracks/4IU1RL4BKvFyXtbTwaHAvW,https://api.spotify.com/v1/audio-analysis/4IU1RL4BKvFyXtbTwaHAvW,211680,4,1972,0
4EMTe461jubpxPqFfVA0Rp,urs,['NIKI'],66,wanna take this downtown?,spotify:track:4EMTe461jubpxPqFfVA0Rp,0.742,0.415,0,-9.527,1,0.352,0.833,1.29e-06,0.0893,0.238,94.88,audio_features,4EMTe461jubpxPqFfVA0Rp,https://api.spotify.com/v1/tracks/4EMTe461jubpxPqFfVA0Rp,https://api.spotify.com/v1/audio-analysis/4EMTe461jubpxPqFfVA0Rp,156501,4,2019,0
3xOi0YhDREKRURFHoNaAOQ,Nine Ball,['Zach Bryan'],79,Boys Of Faith,,0.597,0.658,7,-4.38,1,0.044,0.11,0.0,0.131,0.38,134.545,audio_features,,,,169940,4,2023,1
45zzFeDPRcg4Y70hJkc4X8,"Mera Yaar Dildar (From""Jaanwar"")","['Sonu Nigam', 'Sukhwinder Singh', 'Anand-Milind', 'Sameer Anjaan', 'Jaspinder']",15,Anand Milinds Best Collection,spotify:track:45zzFeDPRcg4Y70hJkc4X8,0.748,0.858,0,-9.67,1,0.0845,0.252,0.0,0.114,0.867,102.579,audio_features,45zzFeDPRcg4Y70hJkc4X8,https://api.spotify.com/v1/tracks/45zzFeDPRcg4Y70hJkc4X8,https://api.spotify.com/v1/audio-analysis/45zzFeDPRcg4Y70hJkc4X8,282680,4,2013,0
